updated_type,updated_subtype,hour,latitude,longitude,count
Jam,Stand_still_traffic,07:00,41.83,-87.71,2
Jam,Stand_still_traffic,07:00,41.83,-87.7,2
Jam,Stand_still_traffic,07:00,41.89,-87.63,2
Jam,Stand_still_traffic,07:00,41.91,-87.66,2
Jam,Stand_still_traffic,07:00,41.92,-87.67,2
Jam,Stand_still_traffic,07:00,41.95,-87.72,2
Jam,Stand_still_traffic,08:00,41.78,-87.63,4
Jam,Stand_still_traffic,08:00,41.88,-87.65,3
Jam,Stand_still_traffic,08:00,41.91,-87.66,3
Jam,Stand_still_traffic,08:00,41.73,-87.62,2
Jam,Stand_still_traffic,08:00,41.88,-87.69,2
Jam,Stand_still_traffic,08:00,41.92,-87.67,2
Jam,Stand_still_traffic,08:00,41.98,-87.82,2
Jam,Stand_still_traffic,08:00,41.98,-87.81,2
Jam,Stand_still_traffic,08:00,41.7,-87.59,1
Jam,Stand_still_traffic,08:00,41.71,-87.62,1
Jam,Stand_still_traffic,09:00,41.94,-87.71,6
Jam,Stand_still_traffic,09:00,41.95,-87.73,4
Jam,Stand_still_traffic,09:00,41.73,-87.62,3
Jam,Stand_still_traffic,09:00,41.84,-87.63,3
Jam,Stand_still_traffic,09:00,41.9,-87.66,3
Jam,Stand_still_traffic,09:00,41.94,-87.7,3
Jam,Stand_still_traffic,09:00,41.66,-87.59,2
Jam,Stand_still_traffic,09:00,41.67,-87.6,2
Jam,Stand_still_traffic,09:00,41.69,-87.6,2
Jam,Stand_still_traffic,09:00,41.79,-87.63,2
Jam,Stand_still_traffic,10:00,41.83,-87.63,46
Jam,Stand_still_traffic,10:00,41.69,-87.6,37
Jam,Stand_still_traffic,10:00,41.82,-87.74,34
Jam,Stand_still_traffic,10:00,41.82,-87.63,31
Jam,Stand_still_traffic,10:00,41.84,-87.66,30
Jam,Stand_still_traffic,10:00,41.97,-87.76,25
Jam,Stand_still_traffic,10:00,41.74,-87.62,24
Jam,Stand_still_traffic,10:00,41.71,-87.61,21
Jam,Stand_still_traffic,10:00,41.7,-87.59,18
Jam,Stand_still_traffic,10:00,41.71,-87.6,18
Jam,Stand_still_traffic,11:00,41.97,-87.76,107
Jam,Stand_still_traffic,11:00,41.98,-87.75,104
Jam,Stand_still_traffic,11:00,41.97,-87.75,96
Jam,Stand_still_traffic,11:00,41.96,-87.74,79
Jam,Stand_still_traffic,11:00,41.87,-87.76,78
Jam,Stand_still_traffic,11:00,41.98,-87.78,78
Jam,Stand_still_traffic,11:00,41.95,-87.73,74
Jam,Stand_still_traffic,11:00,41.83,-87.63,71
Jam,Stand_still_traffic,11:00,41.96,-87.75,69
Jam,Stand_still_traffic,11:00,41.87,-87.77,68
Jam,Stand_still_traffic,12:00,41.99,-87.66,275
Jam,Stand_still_traffic,12:00,41.96,-87.74,258
Jam,Stand_still_traffic,12:00,41.95,-87.73,246
Jam,Stand_still_traffic,12:00,41.97,-87.75,227
Jam,Stand_still_traffic,12:00,41.94,-87.71,224
Jam,Stand_still_traffic,12:00,41.97,-87.76,216
Jam,Stand_still_traffic,12:00,41.98,-87.66,208
Jam,Stand_still_traffic,12:00,41.95,-87.72,204
Jam,Stand_still_traffic,12:00,41.87,-87.77,156
Jam,Stand_still_traffic,12:00,41.96,-87.75,151
Jam,Stand_still_traffic,13:00,41.94,-87.71,363
Jam,Stand_still_traffic,13:00,41.95,-87.73,311
Jam,Stand_still_traffic,13:00,41.96,-87.74,303
Jam,Stand_still_traffic,13:00,41.97,-87.75,229
Jam,Stand_still_traffic,13:00,41.95,-87.72,224
Jam,Stand_still_traffic,13:00,41.94,-87.72,215
Jam,Stand_still_traffic,13:00,41.94,-87.7,215
Jam,Stand_still_traffic,13:00,41.93,-87.69,191
Jam,Stand_still_traffic,13:00,41.92,-87.67,186
Jam,Stand_still_traffic,13:00,41.92,-87.68,185
Jam,Stand_still_traffic,14:00,41.96,-87.74,194
Jam,Stand_still_traffic,14:00,41.97,-87.76,161
Jam,Stand_still_traffic,14:00,41.94,-87.71,151
Jam,Stand_still_traffic,14:00,41.95,-87.73,148
Jam,Stand_still_traffic,14:00,41.97,-87.75,140
Jam,Stand_still_traffic,14:00,41.98,-87.66,127
Jam,Stand_still_traffic,14:00,41.99,-87.66,115
Jam,Stand_still_traffic,14:00,41.93,-87.69,114
Jam,Stand_still_traffic,14:00,41.95,-87.72,113
Jam,Stand_still_traffic,14:00,41.87,-87.76,111
Jam,Stand_still_traffic,15:00,41.97,-87.76,162
Jam,Stand_still_traffic,15:00,41.98,-87.78,153
Jam,Stand_still_traffic,15:00,41.95,-87.73,146
Jam,Stand_still_traffic,15:00,41.96,-87.74,132
Jam,Stand_still_traffic,15:00,41.97,-87.77,129
Jam,Stand_still_traffic,15:00,41.89,-87.65,121
Jam,Stand_still_traffic,15:00,41.98,-87.75,117
Jam,Stand_still_traffic,15:00,41.99,-87.66,113
Jam,Stand_still_traffic,15:00,41.94,-87.71,110
Jam,Stand_still_traffic,15:00,41.97,-87.75,107
Jam,Stand_still_traffic,16:00,41.89,-87.65,210
Jam,Stand_still_traffic,16:00,41.88,-87.65,155
Jam,Stand_still_traffic,16:00,41.98,-87.75,138
Jam,Stand_still_traffic,16:00,41.9,-87.66,137
Jam,Stand_still_traffic,16:00,41.98,-87.78,131
Jam,Stand_still_traffic,16:00,41.97,-87.76,127
Jam,Stand_still_traffic,16:00,41.97,-87.77,99
Jam,Stand_still_traffic,16:00,41.95,-87.73,98
Jam,Stand_still_traffic,16:00,41.96,-87.74,98
Jam,Stand_still_traffic,16:00,41.87,-87.62,93
Jam,Stand_still_traffic,17:00,41.89,-87.65,249
Jam,Stand_still_traffic,17:00,41.88,-87.65,245
Jam,Stand_still_traffic,17:00,41.98,-87.75,150
Jam,Stand_still_traffic,17:00,41.9,-87.66,141
Jam,Stand_still_traffic,17:00,41.97,-87.76,141
Jam,Stand_still_traffic,17:00,41.98,-87.78,135
Jam,Stand_still_traffic,17:00,41.9,-87.62,119
Jam,Stand_still_traffic,17:00,41.94,-87.71,112
Jam,Stand_still_traffic,17:00,41.93,-87.69,111
Jam,Stand_still_traffic,17:00,41.97,-87.77,111
Jam,Stand_still_traffic,18:00,41.89,-87.65,328
Jam,Stand_still_traffic,18:00,41.88,-87.65,312
Jam,Stand_still_traffic,18:00,41.97,-87.76,180
Jam,Stand_still_traffic,18:00,41.9,-87.66,159
Jam,Stand_still_traffic,18:00,41.98,-87.75,158
Jam,Stand_still_traffic,18:00,41.9,-87.62,131
Jam,Stand_still_traffic,18:00,41.98,-87.78,127
Jam,Stand_still_traffic,18:00,41.87,-87.62,123
Jam,Stand_still_traffic,18:00,41.96,-87.74,108
Jam,Stand_still_traffic,18:00,41.97,-87.75,108
Jam,Stand_still_traffic,19:00,41.88,-87.65,436
Jam,Stand_still_traffic,19:00,41.89,-87.65,399
Jam,Stand_still_traffic,19:00,41.9,-87.66,247
Jam,Stand_still_traffic,19:00,41.87,-87.62,182
Jam,Stand_still_traffic,19:00,41.97,-87.76,182
Jam,Stand_still_traffic,19:00,41.98,-87.75,179
Jam,Stand_still_traffic,19:00,41.9,-87.62,177
Jam,Stand_still_traffic,19:00,41.85,-87.64,162
Jam,Stand_still_traffic,19:00,41.98,-87.78,161
Jam,Stand_still_traffic,19:00,41.97,-87.75,156
Jam,Stand_still_traffic,20:00,41.88,-87.65,567
Jam,Stand_still_traffic,20:00,41.89,-87.65,489
Jam,Stand_still_traffic,20:00,41.9,-87.66,433
Jam,Stand_still_traffic,20:00,41.98,-87.75,247
Jam,Stand_still_traffic,20:00,41.87,-87.62,210
Jam,Stand_still_traffic,20:00,41.96,-87.74,207
Jam,Stand_still_traffic,20:00,41.9,-87.62,204
Jam,Stand_still_traffic,20:00,41.97,-87.76,200
Jam,Stand_still_traffic,20:00,41.87,-87.64,199
Jam,Stand_still_traffic,20:00,41.85,-87.64,181
Jam,Stand_still_traffic,21:00,41.88,-87.65,740
Jam,Stand_still_traffic,21:00,41.9,-87.66,612
Jam,Stand_still_traffic,21:00,41.89,-87.65,564
Jam,Stand_still_traffic,21:00,41.89,-87.64,313
Jam,Stand_still_traffic,21:00,41.92,-87.67,255
Jam,Stand_still_traffic,21:00,41.98,-87.75,255
Jam,Stand_still_traffic,21:00,41.9,-87.65,250
Jam,Stand_still_traffic,21:00,41.89,-87.66,240
Jam,Stand_still_traffic,21:00,41.92,-87.66,239
Jam,Stand_still_traffic,21:00,41.9,-87.62,237
Jam,Stand_still_traffic,22:00,41.88,-87.65,760
Jam,Stand_still_traffic,22:00,41.9,-87.66,579
Jam,Stand_still_traffic,22:00,41.89,-87.65,574
Jam,Stand_still_traffic,22:00,41.89,-87.64,439
Jam,Stand_still_traffic,22:00,41.9,-87.62,313
Jam,Stand_still_traffic,22:00,41.98,-87.75,287
Jam,Stand_still_traffic,22:00,41.89,-87.66,282
Jam,Stand_still_traffic,22:00,41.92,-87.66,269
Jam,Stand_still_traffic,22:00,41.92,-87.67,264
Jam,Stand_still_traffic,22:00,41.88,-87.64,258
Jam,Stand_still_traffic,23:00,41.88,-87.65,470
Jam,Stand_still_traffic,23:00,41.89,-87.65,382
Jam,Stand_still_traffic,23:00,41.9,-87.66,326
Jam,Stand_still_traffic,23:00,41.98,-87.75,234
Jam,Stand_still_traffic,23:00,41.97,-87.76,197
Jam,Stand_still_traffic,23:00,41.98,-87.78,191
Jam,Stand_still_traffic,23:00,41.89,-87.64,189
Jam,Stand_still_traffic,23:00,41.89,-87.61,187
Jam,Stand_still_traffic,23:00,41.9,-87.62,174
Jam,Stand_still_traffic,23:00,41.92,-87.67,167
Jam,Unclassified,00:00,41.89,-87.65,80
Jam,Unclassified,00:00,41.88,-87.65,54
Jam,Unclassified,00:00,41.9,-87.66,51
Jam,Unclassified,00:00,41.94,-87.71,41
Jam,Unclassified,00:00,41.98,-87.78,38
Jam,Unclassified,00:00,41.92,-87.68,36
Jam,Unclassified,00:00,41.93,-87.69,35
Jam,Unclassified,00:00,41.92,-87.67,30
Jam,Unclassified,00:00,41.98,-87.79,30
Jam,Unclassified,00:00,41.95,-87.73,29
Jam,Unclassified,01:00,41.89,-87.65,61
Jam,Unclassified,01:00,41.9,-87.66,43
Jam,Unclassified,01:00,41.88,-87.65,40
Jam,Unclassified,01:00,41.91,-87.66,29
Jam,Unclassified,01:00,41.92,-87.67,26
Jam,Unclassified,01:00,41.92,-87.68,21
Jam,Unclassified,01:00,41.97,-87.76,20
Jam,Unclassified,01:00,41.98,-87.81,20
Jam,Unclassified,01:00,41.98,-87.78,20
Jam,Unclassified,01:00,41.89,-87.63,19
Jam,Unclassified,02:00,41.89,-87.65,41
Jam,Unclassified,02:00,41.9,-87.66,40
Jam,Unclassified,02:00,41.88,-87.65,27
Jam,Unclassified,02:00,41.91,-87.66,23
Jam,Unclassified,02:00,41.92,-87.67,19
Jam,Unclassified,02:00,41.97,-87.76,18
Jam,Unclassified,02:00,41.9,-87.62,17
Jam,Unclassified,02:00,41.87,-87.77,14
Jam,Unclassified,02:00,41.88,-87.62,14
Jam,Unclassified,02:00,41.89,-87.66,14
Jam,Unclassified,03:00,41.9,-87.66,44
Jam,Unclassified,03:00,41.89,-87.65,35
Jam,Unclassified,03:00,41.88,-87.65,27
Jam,Unclassified,03:00,41.9,-87.62,21
Jam,Unclassified,03:00,41.87,-87.77,19
Jam,Unclassified,03:00,41.86,-87.64,17
Jam,Unclassified,03:00,41.92,-87.67,17
Jam,Unclassified,03:00,41.87,-87.62,16
Jam,Unclassified,03:00,41.88,-87.62,15
Jam,Unclassified,03:00,41.91,-87.66,14
Jam,Unclassified,04:00,41.88,-87.65,35
Jam,Unclassified,04:00,41.89,-87.65,22
Jam,Unclassified,04:00,41.91,-87.66,14
Jam,Unclassified,04:00,41.89,-87.63,12
Jam,Unclassified,04:00,41.9,-87.66,12
Jam,Unclassified,04:00,41.9,-87.62,12
Jam,Unclassified,04:00,41.88,-87.62,11
Jam,Unclassified,04:00,41.92,-87.67,11
Jam,Unclassified,04:00,41.87,-87.65,10
Jam,Unclassified,04:00,41.88,-87.67,9
Jam,Unclassified,05:00,41.89,-87.65,9
Jam,Unclassified,05:00,41.88,-87.65,8
Jam,Unclassified,05:00,41.89,-87.63,8
Jam,Unclassified,05:00,41.88,-87.63,6
Jam,Unclassified,05:00,41.84,-87.67,4
Jam,Unclassified,05:00,41.88,-87.67,4
Jam,Unclassified,05:00,41.9,-87.66,4
Jam,Unclassified,05:00,41.91,-87.66,4
Jam,Unclassified,05:00,41.92,-87.68,4
Jam,Unclassified,05:00,41.98,-87.81,4
Jam,Unclassified,06:00,41.89,-87.65,10
Jam,Unclassified,06:00,41.9,-87.66,10
Jam,Unclassified,06:00,41.79,-87.63,4
Jam,Unclassified,06:00,41.88,-87.65,3
Jam,Unclassified,06:00,41.89,-87.63,3
Jam,Unclassified,06:00,41.9,-87.63,3
Jam,Unclassified,06:00,41.93,-87.69,3
Jam,Unclassified,06:00,41.94,-87.71,3
Jam,Unclassified,06:00,41.7,-87.59,2
Jam,Unclassified,06:00,41.71,-87.62,2
Jam,Unclassified,07:00,41.75,-87.7,4
Jam,Unclassified,07:00,41.89,-87.63,3
Jam,Unclassified,07:00,41.69,-87.6,2
Jam,Unclassified,07:00,41.79,-87.63,2
Jam,Unclassified,07:00,41.85,-87.64,2
Jam,Unclassified,07:00,41.88,-87.69,2
Jam,Unclassified,07:00,41.89,-87.65,2
Jam,Unclassified,07:00,41.92,-87.68,2
Jam,Unclassified,07:00,41.92,-87.67,2
Jam,Unclassified,07:00,41.93,-87.66,2
Jam,Unclassified,08:00,41.88,-87.65,4
Jam,Unclassified,08:00,41.75,-87.7,2
Jam,Unclassified,08:00,41.75,-87.63,2
Jam,Unclassified,08:00,41.86,-87.64,2
Jam,Unclassified,08:00,41.89,-87.65,2
Jam,Unclassified,08:00,41.92,-87.67,2
Jam,Unclassified,08:00,41.66,-87.64,1
Jam,Unclassified,08:00,41.67,-87.64,1
Jam,Unclassified,08:00,41.68,-87.64,1
Jam,Unclassified,08:00,41.68,-87.6,1
Jam,Unclassified,09:00,41.85,-87.65,4
Jam,Unclassified,09:00,41.85,-87.63,4
Jam,Unclassified,09:00,41.88,-87.65,4
Jam,Unclassified,09:00,41.7,-87.59,3
Jam,Unclassified,09:00,41.89,-87.63,3
Jam,Unclassified,09:00,41.91,-87.67,3
Jam,Unclassified,09:00,41.7,-87.6,2
Jam,Unclassified,09:00,41.82,-87.74,2
Jam,Unclassified,09:00,41.84,-87.66,2
Jam,Unclassified,09:00,41.85,-87.64,2
Jam,Unclassified,10:00,41.83,-87.63,31
Jam,Unclassified,10:00,41.98,-87.79,24
Jam,Unclassified,10:00,41.73,-87.62,22
Jam,Unclassified,10:00,41.74,-87.62,22
Jam,Unclassified,10:00,41.84,-87.66,21
Jam,Unclassified,10:00,41.97,-87.76,21
Jam,Unclassified,10:00,41.71,-87.61,20
Jam,Unclassified,10:00,41.72,-87.62,20
Jam,Unclassified,10:00,41.76,-87.63,19
Jam,Unclassified,10:00,41.84,-87.63,18
Jam,Unclassified,11:00,41.89,-87.65,42
Jam,Unclassified,11:00,41.98,-87.78,40
Jam,Unclassified,11:00,41.88,-87.65,39
Jam,Unclassified,11:00,41.97,-87.75,39
Jam,Unclassified,11:00,41.98,-87.79,36
Jam,Unclassified,11:00,41.82,-87.73,32
Jam,Unclassified,11:00,41.98,-87.75,32
Jam,Unclassified,11:00,41.82,-87.74,31
Jam,Unclassified,11:00,41.87,-87.71,31
Jam,Unclassified,11:00,41.93,-87.69,30
Jam,Unclassified,12:00,41.95,-87.73,60
Jam,Unclassified,12:00,41.99,-87.66,56
Jam,Unclassified,12:00,41.97,-87.75,53
Jam,Unclassified,12:00,41.95,-87.72,50
Jam,Unclassified,12:00,41.94,-87.7,45
Jam,Unclassified,12:00,41.94,-87.71,42
Jam,Unclassified,12:00,41.84,-87.66,40
Jam,Unclassified,12:00,41.9,-87.66,38
Jam,Unclassified,12:00,41.93,-87.69,37
Jam,Unclassified,12:00,41.92,-87.68,36
Jam,Unclassified,13:00,41.94,-87.71,62
Jam,Unclassified,13:00,41.96,-87.74,49
Jam,Unclassified,13:00,41.89,-87.65,47
Jam,Unclassified,13:00,41.92,-87.68,46
Jam,Unclassified,13:00,41.97,-87.75,45
Jam,Unclassified,13:00,41.98,-87.79,44
Jam,Unclassified,13:00,41.88,-87.65,42
Jam,Unclassified,13:00,41.9,-87.66,41
Jam,Unclassified,13:00,41.92,-87.67,38
Jam,Unclassified,13:00,41.93,-87.69,37
Jam,Unclassified,14:00,41.91,-87.66,51
Jam,Unclassified,14:00,41.98,-87.75,43
Jam,Unclassified,14:00,41.85,-87.64,40
Jam,Unclassified,14:00,41.94,-87.71,40
Jam,Unclassified,14:00,41.89,-87.65,39
Jam,Unclassified,14:00,41.9,-87.66,39
Jam,Unclassified,14:00,41.92,-87.67,36
Jam,Unclassified,14:00,41.97,-87.75,36
Jam,Unclassified,14:00,41.97,-87.76,34
Jam,Unclassified,14:00,41.98,-87.79,34
Jam,Unclassified,15:00,41.89,-87.65,57
Jam,Unclassified,15:00,41.98,-87.78,57
Jam,Unclassified,15:00,41.98,-87.79,54
Jam,Unclassified,15:00,41.9,-87.66,50
Jam,Unclassified,15:00,41.88,-87.65,40
Jam,Unclassified,15:00,41.85,-87.64,39
Jam,Unclassified,15:00,41.84,-87.63,38
Jam,Unclassified,15:00,41.95,-87.73,37
Jam,Unclassified,15:00,41.93,-87.69,34
Jam,Unclassified,15:00,41.94,-87.71,32
Jam,Unclassified,16:00,41.89,-87.65,54
Jam,Unclassified,16:00,41.98,-87.78,53
Jam,Unclassified,16:00,41.91,-87.66,48
Jam,Unclassified,16:00,41.88,-87.65,47
Jam,Unclassified,16:00,41.9,-87.66,47
Jam,Unclassified,16:00,41.98,-87.79,45
Jam,Unclassified,16:00,41.97,-87.76,43
Jam,Unclassified,16:00,41.98,-87.75,41
Jam,Unclassified,16:00,41.93,-87.69,40
Jam,Unclassified,16:00,41.82,-87.74,37
Jam,Unclassified,17:00,41.89,-87.65,74
Jam,Unclassified,17:00,41.88,-87.65,57
Jam,Unclassified,17:00,41.85,-87.64,50
Jam,Unclassified,17:00,41.98,-87.79,50
Jam,Unclassified,17:00,41.9,-87.66,48
Jam,Unclassified,17:00,41.97,-87.76,47
Jam,Unclassified,17:00,41.98,-87.75,44
Jam,Unclassified,17:00,41.94,-87.71,41
Jam,Unclassified,17:00,41.95,-87.72,41
Jam,Unclassified,17:00,41.98,-87.78,41
Jam,Unclassified,18:00,41.89,-87.65,77
Jam,Unclassified,18:00,41.87,-87.62,62
Jam,Unclassified,18:00,41.85,-87.64,55
Jam,Unclassified,18:00,41.9,-87.66,54
Jam,Unclassified,18:00,41.88,-87.65,53
Jam,Unclassified,18:00,41.97,-87.76,53
Jam,Unclassified,18:00,41.98,-87.78,50
Jam,Unclassified,18:00,41.88,-87.62,43
Jam,Unclassified,18:00,41.9,-87.62,43
Jam,Unclassified,18:00,41.82,-87.74,40
Jam,Unclassified,19:00,41.88,-87.65,86
Jam,Unclassified,19:00,41.89,-87.65,79
Jam,Unclassified,19:00,41.9,-87.66,79
Jam,Unclassified,19:00,41.85,-87.64,62
Jam,Unclassified,19:00,41.96,-87.74,58
Jam,Unclassified,19:00,41.98,-87.81,51
Jam,Unclassified,19:00,41.91,-87.66,49
Jam,Unclassified,19:00,41.99,-87.66,49
Jam,Unclassified,19:00,41.92,-87.67,47
Jam,Unclassified,19:00,41.94,-87.71,46
Jam,Unclassified,20:00,41.9,-87.66,91
Jam,Unclassified,20:00,41.89,-87.65,80
Jam,Unclassified,20:00,41.88,-87.65,75
Jam,Unclassified,20:00,41.94,-87.71,62
Jam,Unclassified,20:00,41.93,-87.69,53
Jam,Unclassified,20:00,41.92,-87.67,52
Jam,Unclassified,20:00,41.98,-87.75,51
Jam,Unclassified,20:00,41.96,-87.74,49
Jam,Unclassified,20:00,41.95,-87.73,46
Jam,Unclassified,20:00,41.86,-87.64,44
Jam,Unclassified,21:00,41.9,-87.66,107
Jam,Unclassified,21:00,41.88,-87.65,90
Jam,Unclassified,21:00,41.89,-87.65,80
Jam,Unclassified,21:00,41.92,-87.67,68
Jam,Unclassified,21:00,41.89,-87.64,59
Jam,Unclassified,21:00,41.93,-87.69,54
Jam,Unclassified,21:00,41.88,-87.62,52
Jam,Unclassified,21:00,41.98,-87.79,51
Jam,Unclassified,21:00,41.93,-87.7,47
Jam,Unclassified,21:00,41.92,-87.66,45
Jam,Unclassified,22:00,41.88,-87.65,94
Jam,Unclassified,22:00,41.9,-87.66,83
Jam,Unclassified,22:00,41.89,-87.65,79
Jam,Unclassified,22:00,41.98,-87.75,62
Jam,Unclassified,22:00,41.88,-87.62,54
Jam,Unclassified,22:00,41.93,-87.69,54
Jam,Unclassified,22:00,41.92,-87.67,53
Jam,Unclassified,22:00,41.97,-87.76,50
Jam,Unclassified,22:00,41.9,-87.62,48
Jam,Unclassified,22:00,41.89,-87.66,46
Jam,Unclassified,23:00,41.89,-87.65,76
Jam,Unclassified,23:00,41.9,-87.66,61
Jam,Unclassified,23:00,41.88,-87.65,55
Jam,Unclassified,23:00,41.92,-87.67,46
Jam,Unclassified,23:00,41.92,-87.68,45
Jam,Unclassified,23:00,41.94,-87.71,44
Jam,Unclassified,23:00,41.98,-87.78,43
Jam,Unclassified,23:00,41.93,-87.69,42
Jam,Unclassified,23:00,41.98,-87.79,41
Jam,Unclassified,23:00,41.87,-87.64,38
Road_closed,Construction,00:00,41.83,-87.64,1
Road_closed,Construction,00:00,41.85,-87.64,1
Road_closed,Construction,00:00,41.9,-87.66,1
Road_closed,Construction,00:00,42.0,-87.67,1
Road_closed,Construction,01:00,41.94,-87.65,2
Road_closed,Construction,01:00,41.9,-87.66,1
Road_closed,Construction,01:00,41.93,-87.63,1
Road_closed,Construction,01:00,41.97,-87.65,1
Road_closed,Construction,02:00,41.84,-87.63,1
Road_closed,Construction,02:00,41.96,-87.74,1
Road_closed,Construction,03:00,41.88,-87.65,3
Road_closed,Construction,03:00,41.94,-87.65,1
Road_closed,Construction,04:00,41.86,-87.66,1
Road_closed,Construction,06:00,41.9,-87.66,1
Road_closed,Construction,11:00,41.96,-87.75,1
Road_closed,Construction,12:00,41.97,-87.73,2
Road_closed,Construction,12:00,41.91,-87.64,1
Road_closed,Construction,12:00,41.9,-87.66,1
Road_closed,Construction,12:00,41.94,-87.71,1
Road_closed,Construction,12:00,41.96,-87.69,1
Road_closed,Construction,12:00,41.97,-87.74,1
Road_closed,Construction,12:00,41.98,-87.72,1
Road_closed,Construction,13:00,41.95,-87.76,2
Road_closed,Construction,13:00,41.97,-87.73,2
Road_closed,Construction,13:00,41.87,-87.64,1
Road_closed,Construction,13:00,41.96,-87.78,1
Road_closed,Construction,13:00,41.99,-87.66,1
Road_closed,Construction,14:00,41.99,-87.67,2
Road_closed,Construction,14:00,41.83,-87.64,1
Road_closed,Construction,14:00,41.85,-87.66,1
Road_closed,Construction,14:00,41.89,-87.69,1
Road_closed,Construction,14:00,41.93,-87.65,1
Road_closed,Construction,14:00,41.94,-87.79,1
Road_closed,Construction,14:00,41.95,-87.73,1
Road_closed,Construction,14:00,41.95,-87.68,1
Road_closed,Construction,14:00,41.97,-87.75,1
Road_closed,Construction,14:00,41.98,-87.71,1
Road_closed,Construction,15:00,41.86,-87.64,1
Road_closed,Construction,15:00,41.87,-87.64,1
Road_closed,Construction,15:00,41.88,-87.65,1
Road_closed,Construction,15:00,41.99,-87.68,1
Road_closed,Construction,15:00,42.01,-87.68,1
Road_closed,Construction,16:00,41.94,-87.66,2
Road_closed,Construction,16:00,41.68,-87.6,1
Road_closed,Construction,16:00,41.95,-87.73,1
Road_closed,Construction,16:00,41.96,-87.69,1
Road_closed,Construction,16:00,41.98,-87.66,1
Road_closed,Construction,16:00,42.0,-87.7,1
Road_closed,Construction,16:00,42.01,-87.67,1
Road_closed,Construction,17:00,41.86,-87.65,1
Road_closed,Construction,17:00,41.88,-87.64,1
Road_closed,Construction,17:00,41.95,-87.66,1
Road_closed,Construction,18:00,41.89,-87.66,2
Road_closed,Construction,18:00,41.9,-87.66,2
Road_closed,Construction,18:00,41.74,-87.58,1
Road_closed,Construction,18:00,41.88,-87.65,1
Road_closed,Construction,18:00,41.92,-87.64,1
Road_closed,Construction,18:00,42.01,-87.69,1
Road_closed,Construction,18:00,42.01,-87.67,1
Road_closed,Construction,19:00,41.88,-87.65,3
Road_closed,Construction,19:00,41.88,-87.68,1
Road_closed,Construction,19:00,41.9,-87.73,1
Road_closed,Construction,19:00,41.92,-87.66,1
Road_closed,Construction,19:00,41.94,-87.65,1
Road_closed,Construction,19:00,41.95,-87.76,1
Road_closed,Construction,19:00,41.96,-87.7,1
Road_closed,Construction,19:00,41.96,-87.69,1
Road_closed,Construction,19:00,41.97,-87.75,1
Road_closed,Construction,20:00,41.87,-87.64,1
Road_closed,Construction,20:00,41.89,-87.67,1
Road_closed,Construction,20:00,41.89,-87.61,1
Road_closed,Construction,20:00,41.9,-87.66,1
Road_closed,Construction,20:00,41.94,-87.66,1
Road_closed,Construction,20:00,41.96,-87.75,1
Road_closed,Construction,20:00,41.96,-87.69,1
Road_closed,Construction,20:00,41.97,-87.74,1
Road_closed,Construction,20:00,41.97,-87.73,1
Road_closed,Construction,20:00,42.0,-87.7,1
Road_closed,Construction,21:00,41.88,-87.65,4
Road_closed,Construction,21:00,41.9,-87.66,3
Road_closed,Construction,21:00,41.97,-87.74,2
Road_closed,Construction,21:00,41.77,-87.68,1
Road_closed,Construction,21:00,41.77,-87.61,1
Road_closed,Construction,21:00,41.83,-87.64,1
Road_closed,Construction,21:00,41.83,-87.63,1
Road_closed,Construction,21:00,41.86,-87.65,1
Road_closed,Construction,21:00,41.87,-87.64,1
Road_closed,Construction,21:00,41.89,-87.69,1
Road_closed,Construction,22:00,41.67,-87.58,1
Road_closed,Construction,22:00,41.87,-87.62,1
Road_closed,Construction,22:00,41.88,-87.65,1
Road_closed,Construction,22:00,41.91,-87.71,1
Road_closed,Construction,22:00,41.96,-87.7,1
Road_closed,Construction,23:00,41.89,-87.69,2
Road_closed,Construction,23:00,41.88,-87.65,2
Road_closed,Construction,23:00,41.9,-87.66,2
Road_closed,Construction,23:00,41.81,-87.59,1
Road_closed,Construction,23:00,41.77,-87.68,1
Road_closed,Construction,23:00,41.89,-87.67,1
Road_closed,Construction,23:00,41.95,-87.74,1
Road_closed,Construction,23:00,42.01,-87.69,1
Road_closed,Event,00:00,41.96,-87.75,436
Road_closed,Event,00:00,41.88,-87.65,219
Road_closed,Event,00:00,41.69,-87.6,218
Road_closed,Event,00:00,41.89,-87.65,218
Road_closed,Event,00:00,41.97,-87.75,218
Road_closed,Event,00:00,41.84,-87.63,216
Road_closed,Event,00:00,41.71,-87.64,215
Road_closed,Event,00:00,41.99,-87.66,12
Road_closed,Event,00:00,41.94,-87.64,8
Road_closed,Event,00:00,41.98,-87.66,7
Road_closed,Event,01:00,41.96,-87.75,428
Road_closed,Event,01:00,41.88,-87.65,232
Road_closed,Event,01:00,41.89,-87.65,217
Road_closed,Event,01:00,41.69,-87.6,214
Road_closed,Event,01:00,41.71,-87.64,214
Road_closed,Event,01:00,41.97,-87.75,214
Road_closed,Event,01:00,41.84,-87.63,213
Road_closed,Event,01:00,41.89,-87.63,32
Road_closed,Event,01:00,41.87,-87.62,31
Road_closed,Event,01:00,41.87,-87.63,30
Road_closed,Event,02:00,41.96,-87.75,380
Road_closed,Event,02:00,41.89,-87.65,201
Road_closed,Event,02:00,41.88,-87.65,200
Road_closed,Event,02:00,41.97,-87.75,200
Road_closed,Event,02:00,41.69,-87.6,195
Road_closed,Event,02:00,41.84,-87.63,192
